accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
-0.350662,0.459671,-0.532578,XArbitraryZVertical,-0.868554,0.168609,-0.466030,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.169419,0.682071,0.228143,-0.463612,0.517489,-1.078331,0.176271,1.007948,2.141557,0.462335,-0.114761,0.134014,1.196577,1
-0.397537,0.538849,-0.921112,XArbitraryZVertical,-0.387688,0.511613,-0.766779,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.537061,0.563682,0.001807,-0.341478,0.752098,-0.468123,0.747712,1.320543,1.922279,-0.126929,0.153838,-0.168158,1.724224,1
-0.035080,0.394226,-0.908081,XArbitraryZVertical,-0.129986,0.436709,-0.890162,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.451937,0.474540,-0.051291,-0.228666,0.848465,-0.145000,0.609306,0.118164,0.507800,-0.165318,0.249341,-0.136464,2.088303,1
-0.120819,0.629456,-0.794983,XArbitraryZVertical,-0.036689,0.456073,-0.889186,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.473578,0.457932,-0.093902,-0.215846,0.857258,-0.041238,-1.674103,-0.191965,-0.342717,0.058494,-0.031757,0.010997,2.150404,1
-0.102921,0.517395,-0.849228,XArbitraryZVertical,-0.123462,0.564922,-0.815856,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.600339,0.464668,-0.088001,-0.290393,0.831872,-0.150188,0.625435,-0.005353,0.143783,-0.011289,0.023060,0.010222,2.076212,1
-0.109177,0.493042,-0.863434,XArbitraryZVertical,-0.114112,0.482387,-0.868493,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.503378,0.466174,-0.068641,-0.247066,0.846716,-0.130642,0.057102,-0.029433,0.012575,-0.000405,-0.010891,0.000619,2.101398,1
-0.356888,0.918320,-1.096054,XArbitraryZVertical,-0.091778,0.557512,-0.825080,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.591386,0.470206,-0.101820,-0.277656,0.831533,-0.110779,1.318443,0.096713,-0.895485,-0.114765,0.631727,-0.587686,2.078532,1
-0.543182,-0.120575,-0.340332,XArbitraryZVertical,-0.724335,0.082517,-0.684493,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.082611,0.626023,0.257897,-0.302064,0.671075,-0.813671,1.147246,-2.644570,-2.890215,0.284805,0.057559,0.178893,1.604622,1
-1.962265,-0.421463,-0.424988,XArbitraryZVertical,-0.925596,-0.276600,-0.258388,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.280254,0.670078,0.459515,-0.399565,0.424488,-1.298568,-0.550618,-0.913942,-0.445051,0.102094,-0.149166,0.041988,1.342688,1
-0.877090,-0.318741,-0.295593,XArbitraryZVertical,-0.896022,-0.286124,-0.339527,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.290179,0.709575,0.424319,-0.387544,0.407758,-1.208587,-0.528661,0.257051,0.046277,-0.071706,0.061682,-0.031628,1.244239,1
-0.914398,-0.074890,-0.412415,XArbitraryZVertical,-0.892969,-0.281856,-0.350946,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.285728,0.712235,0.419683,-0.385219,0.410116,-1.196330,0.898727,-0.017109,0.503900,-0.002523,0.000331,0.005670,1.240314,1
-0.910538,-0.273102,-0.353531,XArbitraryZVertical,-0.900052,-0.266850,-0.344523,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.270123,0.714228,0.411308,-0.398201,0.402666,-1.205221,-0.325677,-0.164080,0.009900,0.008955,-0.078700,-0.003591,1.213155,1
-0.944168,-0.213547,-0.209702,XArbitraryZVertical,-0.929396,-0.248919,-0.272510,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.251564,0.686625,0.430809,-0.422076,0.405957,-1.285578,0.365407,-0.165987,0.136795,-0.011445,0.049715,0.045566,1.256729,1
-0.941925,-0.174866,-0.237869,XArbitraryZVertical,-0.934631,-0.235643,-0.266341,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.237880,0.683718,0.427663,-0.428875,0.407063,-1.293186,-0.010100,-0.087379,0.059627,-0.000397,0.010683,-0.000322,1.253938,1
